campus_id,campus,state,professor_name,evidence_state,course_code,source_quality,confidence,source_url,source_domain,term,year
97dbdd51-4f57-40e6-a822-88ddc4c1ecb0,Colorado College,,Kat Miller-Stevens,CONFIRMED_INTRO1,BU205,HIGH,High,https://www.coloradocollege.edu/academics/dept/economics/student-resources/thesis-information/2026-27-Teaching-Schedule---for-external-circulation.pdf,coloradocollege.edu,,2026
980fcc26-676e-4e05-883e-8ab55867020a,The University of Texas at San Antonio,TX,Lashaude Lee James,CONFIRMED_INTRO1,ACC 2013,HIGH,High,https://bluebook.utsa.edu/default.aspx?faculty=De,bluebook.utsa.edu,Fall,2026
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,Sheri Henson,POSSIBLE_INTRO1,ACCT 200,HIGH,Low,https://www.wku.edu/degreepaths/16-17/documents/gfcb/accounting_jump_602.pdf,wku.edu,,
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,Dr. Pinky Rusli,LIKELY_INTRO1,ACCT 200,HIGH,Medium,https://app.wku.edu/syllabus/get/?file=202210_prod_ACCT200700_202210_43823.pdf,app.wku.edu,Spring,2022
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,Dr. Jason Bergner,LIKELY_INTRO1,ACCT 200,HIGH,Medium,https://app.wku.edu/syllabus/get/?file=202130_prod_ACCT200700_202130_46588.pdf,app.wku.edu,Fall,2021
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,Melloney Simerly,LIKELY_INTRO1,ACCT 200,HIGH,Medium,https://app.wku.edu/syllabus/get/?file=202110_prod_ACCT200701_202110_00025.pdf,app.wku.edu,Spring,
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,Dr. Jason Bergner,LIKELY_INTRO1,ACCT 200,HIGH,Medium,https://app.wku.edu/syllabus/get/?file=202120_prod_ACCT200A70_202120_00011.pdf,app.wku.edu,Summer,2021
9a914bc0-cc93-4bdf-bf89-dd06f9060328,Elon University,NC,Eric Brown,LIKELY_INTRO1,ACC2010,HIGH,Medium,https://www.elon.edu/u/fa/technology/makerhub/making-in-the-classroom/business/,elon.edu,,
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,Abel Galvan,POSSIBLE_INTRO1,ACTG 210,HIGH,Low,https://catalog.uic.edu/pdf/UIC%20Undergraduate%20Catalog%202025-2026.pdf,catalog.uic.edu,,
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,R. Zufarov,CONFIRMED_INTRO1,ACTG 210,HIGH,High,https://webcs7.osss.uic.edu/schedule-of-classes/static/schedules/spring-2026/ACTG.html,webcs7.osss.uic.edu,,2026
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,M. Mikhail,CONFIRMED_INTRO1,ACTG 210,HIGH,High,https://webcs7.osss.uic.edu/schedule-of-classes/static/schedules/spring-2026/ACTG.html,webcs7.osss.uic.edu,,2026
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,E. Lord,CONFIRMED_INTRO1,ACTG 210,HIGH,High,https://webcs7.osss.uic.edu/schedule-of-classes/static/schedules/spring-2026/ACTG.html,webcs7.osss.uic.edu,,2026
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,K. Nguyen,CONFIRMED_INTRO1,ACTG 210,HIGH,High,https://webcs7.osss.uic.edu/schedule-of-classes/static/schedules/spring-2026/ACTG.html,webcs7.osss.uic.edu,,2026
9cece9cd-3b09-491c-a019-aa2ddca25f18,Trinity College,,Miguel. D. Ramirez,LIKELY_INTRO1,2001,HIGH,Medium,https://www3.trincoll.edu/~ramirez/econ_316_syllabushtm.htm,www3.trincoll.edu,Spring,2016
9cece9cd-3b09-491c-a019-aa2ddca25f18,Trinity College,,M.D. Ramirez,LIKELY_INTRO1,2001,HIGH,Medium,https://www3.trincoll.edu/~ramirez/econ_101_summer.htm,www3.trincoll.edu,Summer,2009
9e61454f-9c58-4bc7-9fdb-3394746b105d,Owensboro Community and Technical College,KY,Joy,CONFIRMED_INTRO1,,HIGH,High,https://henderson.kctcs.edu/education-training/class-schedules/schedule-4246.aspx,henderson.kctcs.edu,Spring,2025
9e61454f-9c58-4bc7-9fdb-3394746b105d,Owensboro Community and Technical College,KY,Graham,CONFIRMED_INTRO1,,HIGH,High,https://henderson.kctcs.edu/education-training/class-schedules/schedule-4246.aspx,henderson.kctcs.edu,Spring,2025
a20b5f96-7a39-4a87-8fc8-30a577bac114,Florida International University,FL,"David W. Barman, Esq.",LIKELY_INTRO1,ACG 2021,HIGH,Medium,https://cplticdn.fiu.edu/1211-fiu01-bul-4310-secu07_cba_1211-13803/syllabus.html,cplticdn.fiu.edu,,
a20b5f96-7a39-4a87-8fc8-30a577bac114,Florida International University,FL,Ondrej (Andrew) Zjevik,LIKELY_INTRO1,ACG 2021,HIGH,Medium,https://faculty.fiu.edu/~ozjevik/2018F_MAC2233-MWF/syllabus.pdf,faculty.fiu.edu,Fall,2018
a20b5f96-7a39-4a87-8fc8-30a577bac114,Florida International University,FL,Ondrej Zjevik,LIKELY_INTRO1,ACG 2021,HIGH,Medium,https://faculty.fiu.edu/~ozjevik/_MAC2233/syllabus.pdf,faculty.fiu.edu,Spring,2018
a20b5f96-7a39-4a87-8fc8-30a577bac114,Florida International University,FL,Jim Keys,LIKELY_INTRO1,ACG 2021,HIGH,Medium,https://faculty.fiu.edu/~keysj/fin3403syl_S14.pdf,faculty.fiu.edu,Spring,2014
a2d4e198-012c-4b71-98a8-9bd851f8d6cf,CUNY-Brooklyn College,NY,Rachel Raskin,LIKELY_INTRO1,,HIGH,Medium,https://academicworks.cuny.edu/ny_oers/66/,academicworks.cuny.edu,,
a2d4e198-012c-4b71-98a8-9bd851f8d6cf,CUNY-Brooklyn College,NY,John Hanley,LIKELY_INTRO1,,HIGH,Medium,https://www.kbcc.cuny.edu/academicdepartments/ba/documents/SAMPLEACC1100Syllabus.pdf,kbcc.cuny.edu,Spring,2021
a2d4e198-012c-4b71-98a8-9bd851f8d6cf,CUNY-Brooklyn College,NY,Rachel Raskin,LIKELY_INTRO1,,HIGH,Medium,https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1075&context=ny_oers,academicworks.cuny.edu,,2017
a8d586a7-d54e-4b0c-b35d-661e8cdf5aaa,Lewis and Clark Community College,IL,Tracy Heyland,LIKELY_INTRO1,,HIGH,Medium,https://careertrainingonline.lc.edu/training-programs/veterinary-office-manager/,careertrainingonline.lc.edu,,
a8d586a7-d54e-4b0c-b35d-661e8cdf5aaa,Lewis and Clark Community College,IL,Wade Lindenberger,LIKELY_INTRO1,,HIGH,Medium,https://careertrainingonline.lc.edu/training-programs/veterinary-office-manager/,careertrainingonline.lc.edu,,
a8d586a7-d54e-4b0c-b35d-661e8cdf5aaa,Lewis and Clark Community College,IL,Wade Lindenberger,LIKELY_INTRO1,,HIGH,Medium,https://careertrainingonline.lc.edu/training-programs/optical-manager/,careertrainingonline.lc.edu,,
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Mario Yrun,CONFIRMED_INTRO1,,HIGH,High,https://www.ccsf.edu/courses,ccsf.edu,Fall,2026
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Pebble Carballo,POSSIBLE_INTRO1,ACCT 1,HIGH,Low,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20265.html,fog.ccsf.edu,,
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Pebble Carballo,POSSIBLE_INTRO1,ACCT 1,HIGH,Low,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20227.html,fog.ccsf.edu,,
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,CCSF Home,POSSIBLE_INTRO1,ACCT 1,HIGH,Low,https://www.ccsf.edu/courses?field_term_target_id=5876296&field_course_credit_value=All&field_campus_taxonomy_target_id=All&field_crn_value=&field_parent_program_target_id=All&field_diversity_target_id=All&field_ge_area_target_id=All&field_instructor_target_id=&field_open_section_value=0&field_full_term_value=All&field_schedule_code_value=All&field_ztc_code_value=All&field_start_hour_value=All&field_start_minute_value=All&field_start_period_value=All&field_end_hour_value=All&field_end_minute_value=All&field_end_period_value=All&items_per_page=25&order=field_crn&sort=asc,ccsf.edu,,
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Pebble Carballo,CONFIRMED_INTRO1,ACCT 1,HIGH,High,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20265.html,fog.ccsf.edu,Summer,2026
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Mario Yrun,LIKELY_INTRO1,ACCT 1,HIGH,Medium,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20227.html,fog.ccsf.edu,Fall,2022
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Bruce Leung,LIKELY_INTRO1,ACCT 1,HIGH,Medium,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20227.html,fog.ccsf.edu,Fall,2022
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Pebble Carballo,LIKELY_INTRO1,ACCT 1,HIGH,Medium,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20227.html,fog.ccsf.edu,Fall,2022
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Mario Yrun,LIKELY_INTRO1,ACCT 1,HIGH,Medium,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20237.html,fog.ccsf.edu,Fall,2023
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Bruce Leung,LIKELY_INTRO1,ACCT 1,HIGH,Medium,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20237.html,fog.ccsf.edu,Fall,2023
aa693672-2bb7-4b81-847c-7b7be9f3ab10,City College of San Francisco,CA,Pebble Carballo,LIKELY_INTRO1,ACCT 1,HIGH,Medium,https://fog.ccsf.edu/~jpotter/ccsf/schedule/20237.html,fog.ccsf.edu,Fall,2023
ac57b18f-f6c2-424c-85dd-873eb8dddef0,Wilmington College,OH,Jason Burgess,CONFIRMED_INTRO1,EC 238,HIGH,High,https://syllabi.wilmington.edu/node/2634,syllabi.wilmington.edu,Fall,2025
ae5fb538-c4d4-4b5a-a2f7-faff90b27b12,Northwestern State University,LA,Melissa Aldredge,POSSIBLE_INTRO1,ACCT 2000,HIGH,Low,https://documentproviderviewer.nsula.edu/?id=12338,documentproviderviewer.nsula.edu,,
ae5fb538-c4d4-4b5a-a2f7-faff90b27b12,Northwestern State University,LA,D. Clark,LIKELY_INTRO1,ACCT 2000,HIGH,Medium,https://documentproviderviewer.nsula.edu/?id=15901,documentproviderviewer.nsula.edu,Spring,2023
b44d9ead-b5c3-4317-a27a-a6bf73b88a38,Simon Fraser University,BC,Susan Bubra,CONFIRMED_INTRO1,,HIGH,High,http://www.sfu.ca/outlines.html?2026/summer/bus/251/d100,sfu.ca,Summer,2026
b44d9ead-b5c3-4317-a27a-a6bf73b88a38,Simon Fraser University,BC,Lei Zhang,CONFIRMED_INTRO1,,HIGH,High,https://www.sfu.ca/students/calendar/courses/bus/251.html,sfu.ca,Fall,2026
b44d9ead-b5c3-4317-a27a-a6bf73b88a38,Simon Fraser University,BC,Richard Wong,CONFIRMED_INTRO1,,HIGH,High,https://www.sfu.ca/students/calendar/courses/bus/251.html,sfu.ca,Fall,2026
b6129ff5-854a-4a3e-a4f3-96572aef3fab,Texas Christian University Fort,TX,Mark Wills,LIKELY_INTRO1,,HIGH,Medium,https://gradcouncil.tcu.edu/wp-content/uploads/2023/02/ACCT-60110-Accounting-and-Analytics-New-Course-Form-with-syllabus.pdf,gradcouncil.tcu.edu,Summer,2023
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,ALBERTO QUAGLI,CONFIRMED_INTRO1,,HIGH,High,https://corsi.unige.it/en/off.f/2025/ins/83457,corsi.unige.it,,2025
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,FRANCESCO GIOVANNI AVALLONE,CONFIRMED_INTRO1,,HIGH,High,https://corsi.unige.it/en/off.f/2025/ins/83457,corsi.unige.it,,2025
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,PAOLA RAMASSA,CONFIRMED_INTRO1,,HIGH,High,https://corsi.unige.it/en/off.f/2025/ins/83457,corsi.unige.it,,2025
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,PAOLA RAMASSA,CONFIRMED_INTRO1,,HIGH,High,https://corsi.unige.it/en/off.f/2024/ins/74697,corsi.unige.it,Spring,2025
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,Paola Ramassa,CONFIRMED_INTRO1,,HIGH,High,https://economia.unige.it/sites/economia.unige.it/files/2022-07/Syllabus%20MEET.pdf,economia.unige.it,,2025
b6679ac5-dc5d-4f0d-b1e0-d8905cdee00d,University of Genoa,IT,FRANCESCO GIOVANNI AVALLONE,CONFIRMED_INTRO1,,HIGH,High,https://corsi.unige.it/en/off.f/2025/ins/83476,corsi.unige.it,Fall,2025
bb44fb26-0e2b-4e03-9d2a-b3ad8028a7a0,Washburn University,KS,Stephan E. Sefcik,LIKELY_INTRO1,,HIGH,Medium,http://faculty.washington.edu/sefcik/acctg215_Win2007.shtml,faculty.washington.edu,Winter,2008
bb44fb26-0e2b-4e03-9d2a-b3ad8028a7a0,Washburn University,KS,Frank Hodge,LIKELY_INTRO1,,HIGH,Medium,http://faculty.washington.edu/fhodge/docs/2013%20MBAsyllabus.pdf,faculty.washington.edu,Autumn,2013
bb44fb26-0e2b-4e03-9d2a-b3ad8028a7a0,Washburn University,KS,Terry Shevlin,LIKELY_INTRO1,,HIGH,Medium,https://faculty.washington.edu/shevlin/acctg596.pdf,faculty.washington.edu,Spring,2006
bb44fb26-0e2b-4e03-9d2a-b3ad8028a7a0,Washburn University,KS,Dave Burgstahler,LIKELY_INTRO1,,HIGH,Medium,https://faculty.washington.edu/shevlin/acctg596.pdf,faculty.washington.edu,Spring,2006
bcea8237-a35e-4b1c-ae0f-0831acb066ef,Univ of Central Oklahoma,OK,"Shaull, Riley",CONFIRMED_INTRO1,,HIGH,High,https://cece.uco.edu/idea/eLearningCourseSchedule/,cece.uco.edu,Fall,2025
bcea8237-a35e-4b1c-ae0f-0831acb066ef,Univ of Central Oklahoma,OK,"Zhang, Yinghong",CONFIRMED_INTRO1,,HIGH,High,https://cece.uco.edu/idea/eLearningCourseSchedule/,cece.uco.edu,Fall,2025
bcea8237-a35e-4b1c-ae0f-0831acb066ef,Univ of Central Oklahoma,OK,"Cary, Cindi",CONFIRMED_INTRO1,,HIGH,High,https://cece.uco.edu/idea/eLearningCourseSchedule/,cece.uco.edu,Fall,2025
bdeb1f43-8b3b-433c-9f75-2046a52d6e59,Santa Rosa Junior College,CA,Lord G,CONFIRMED_INTRO1,,HIGH,High,https://portal.santarosa.edu/SRWeb/MVC.Core2/ScheduleOfClasses2/Section?termId=20255&SectionNumber=8381,portal.santarosa.edu,Summer,2025
bdeb1f43-8b3b-433c-9f75-2046a52d6e59,Santa Rosa Junior College,CA,Comings B,CONFIRMED_INTRO1,,HIGH,High,https://portal.santarosa.edu/SRWeb/MVC.Core2/ScheduleOfClasses2/Section?termId=20263&SectionNumber=4457,portal.santarosa.edu,Spring,2026
bee1cc05-1e2a-429f-9b2a-ea251f196920,Knox College,IL,J. Gomer,LIKELY_INTRO1,BUS 211,HIGH,Medium,https://www.knox.edu/documents/Registrar/CourseSchedules/coursescheduleFall21.pdf,knox.edu,Fall,2021
bee1cc05-1e2a-429f-9b2a-ea251f196920,Knox College,IL,J. Gomer,LIKELY_INTRO1,BUS 211,HIGH,Medium,https://www.knox.edu/documents/Course-Schedules/coursescheduleWI21.pdf,knox.edu,Winter,2021
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Harr,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/fall-2022-si-session-schedule-3.pdf,american.edu,Fall,2022
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Kausar,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/fall-2022-si-session-schedule-3.pdf,american.edu,Fall,2022
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Fisher,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/fall-2022-si-session-schedule-3.pdf,american.edu,Fall,2022
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Pearachi,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/fall-2022-si-session-schedule-3.pdf,american.edu,Fall,2022
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Adhikari,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/spring-2023-si-session-schedule-2.pdf,american.edu,Spring,2023
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Fisher,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/spring-2023-si-session-schedule-2.pdf,american.edu,Spring,2023
bfdddcff-55b3-4446-82c3-fa31be4c3224,American University,DC,Petachi,LIKELY_INTRO1,ACCT 240,HIGH,Medium,https://www.american.edu/provost/academic-access/upload/spring-2023-si-session-schedule-2.pdf,american.edu,Spring,2023
c1a80a4b-0acb-4a94-831e-06680837522b,Jefferson Community and Technical College,KY,Joy,CONFIRMED_INTRO1,,HIGH,High,https://henderson.kctcs.edu/education-training/class-schedules/schedule-4246.aspx,henderson.kctcs.edu,Spring,2025
c1a80a4b-0acb-4a94-831e-06680837522b,Jefferson Community and Technical College,KY,Graham,CONFIRMED_INTRO1,,HIGH,High,https://henderson.kctcs.edu/education-training/class-schedules/schedule-4246.aspx,henderson.kctcs.edu,Spring,2025
c25d661c-930b-478f-b1de-8ae1456cbf0b,Somerset Community College,KY,Joy,CONFIRMED_INTRO1,,HIGH,High,https://henderson.kctcs.edu/education-training/class-schedules/schedule-4246.aspx,henderson.kctcs.edu,Spring,2025
c25d661c-930b-478f-b1de-8ae1456cbf0b,Somerset Community College,KY,Graham,CONFIRMED_INTRO1,,HIGH,High,https://henderson.kctcs.edu/education-training/class-schedules/schedule-4246.aspx,henderson.kctcs.edu,Spring,2025
c34899c1-0fcd-4a20-b9a9-5cec52734b70,The University of Texas at Arlington,TX,David Rosser,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://mentis.uta.edu/dashboard/file/download/id/241269,mentis.uta.edu,Spring,2019
c34899c1-0fcd-4a20-b9a9-5cec52734b70,The University of Texas at Arlington,TX,John Repsis,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://mentis.uta.edu/dashboard/file/download/id/128877,mentis.uta.edu,Fall,2013
c4181814-91e1-44b3-9f4a-dd2c2e895706,Cerritos College,CA,Debra L. Johnson,LIKELY_INTRO1,ACCT 101,HIGH,Medium,https://www.cerritos.edu/dljohnson/_includes/docs/ACCT_101_Syllabus_Spring_2020_Johnson_22023.pdf,cerritos.edu,Spring,2020
c4181814-91e1-44b3-9f4a-dd2c2e895706,Cerritos College,CA,Debra L. Johnson,LIKELY_INTRO1,ACCT 101,HIGH,Medium,https://www.cerritos.edu/dljohnson/_includes/docs/ACCT-101-Syllabus-Fall-2020-Johnson.pdf,cerritos.edu,Fall,2020
c4181814-91e1-44b3-9f4a-dd2c2e895706,Cerritos College,CA,Debra L. Johnson,LIKELY_INTRO1,ACCT 101,HIGH,Medium,https://www.cerritos.edu/dljohnson/_includes/docs/ACCT_101_Syllabus_Fall_2018_Johnson.pdf,cerritos.edu,Fall,2018
c4181814-91e1-44b3-9f4a-dd2c2e895706,Cerritos College,CA,Peter Moloney,POSSIBLE_INTRO1,ACCT 101,HIGH,Low,https://www.cerritos.edu/governance/faculty-senate/program-review/2020-2021_FinalReports/ACCT_2020-2021_FinalReport_IPR_ua.pdf,cerritos.edu,,
c4181814-91e1-44b3-9f4a-dd2c2e895706,Cerritos College,CA,Peter Moloney,POSSIBLE_INTRO1,ACCT 101,HIGH,Low,https://www.cerritos.edu/academics/academic-affairs/curriculum/_includes/docs/schedule-pdf/2008/08_Fall%20Sched_fixed.pdf,cerritos.edu,,
c4181814-91e1-44b3-9f4a-dd2c2e895706,Cerritos College,CA,Debra L. Johnson,LIKELY_INTRO1,ACCT 101,HIGH,Medium,https://www.cerritos.edu/dljohnson/_includes/docs/ACCT_100_Spring_2021_Syllabus.pdf,cerritos.edu,Spring,2021
ccee7297-0b61-4436-bd00-f71019547067,Chabot College,CA,Nazjit Bhangal,POSSIBLE_INTRO1,BUS 1A,HIGH,Low,https://www.chabotcollege.edu/cool/proposals/201516/2016spring/bus33bynazjitbhangal.pdf,chabotcollege.edu,,
d14f1731-a353-475f-8973-456ac48a4fb1,Yeshiva University New,NY,Constance J. Crawford,LIKELY_INTRO1,,HIGH,Medium,https://www.yu.edu/sites/default/files/legacy//uploadedFiles/Admissions/Events/Other_Pages/post-pesach/Fin%20%20Acct%20I%20syllabus%20PP16%20YU-1.pdf,yu.edu,Summer I,2016
d14f1731-a353-475f-8973-456ac48a4fb1,Yeshiva University New,NY,David Hornung,LIKELY_INTRO1,,HIGH,Medium,https://www.yu.edu/sites/default/files/inline-files/Schedule%20of%20Classes%20SCW%20SSSB%20Spring%202022%2012.9.21.pdf,yu.edu,Spring,2022
d4a7fffb-46c2-40b4-ba73-67432ef69acf,South Plains College,TX,Michela Heth,CONFIRMED_INTRO1,,HIGH,High,https://www.southplainscollege.edu/faculty/bacis/2025-2026/ACCT_2301_001.002_MHethSP.pdf,southplainscollege.edu,Spring,2026
d4a7fffb-46c2-40b4-ba73-67432ef69acf,South Plains College,TX,Michela Heth,LIKELY_INTRO1,,HIGH,Medium,https://www.southplainscollege.edu/faculty/bacis/2022-2023/summer_2_2023/ACCT_2301_Syllabus_Summer2023_MHeth.pdf,southplainscollege.edu,Summer,2023
d4a7fffb-46c2-40b4-ba73-67432ef69acf,South Plains College,TX,Michela Heth,CONFIRMED_INTRO1,,HIGH,High,https://www.southplainscollege.edu/faculty/bacis/2024-2025/spring_2025/ACCT_2302_152_MHeth_online.pdf,southplainscollege.edu,Spring,2025
d4a7fffb-46c2-40b4-ba73-67432ef69acf,South Plains College,TX,Shanna Donica,LIKELY_INTRO1,,HIGH,Medium,https://www.southplainscollege.edu/faculty/bacis/2021-2022/spring2022/ACCT2301SyllabusSpring2022.pdf,southplainscollege.edu,Spring,2021
d5050503-04c5-46ef-b145-bd84564b479d,"So Illinois, Edwardsville",IL,James P. Dixon,LIKELY_INTRO1,ACCT 200,HIGH,Medium,https://www.siue.edu/registrar/pdf/Instructions-for-AB-Form_2014-05-21.pdf,siue.edu,Spring,2014
d51305bc-4b97-4bc3-a6a5-24678f9dd387,Mercer University-Macon,GA,Blake Bowler,CONFIRMED_INTRO1,ACC 204,HIGH,High,https://adminapps.mercer.edu/classroomsched/default.aspx?C=M,adminapps.mercer.edu,Fall,2026
d51305bc-4b97-4bc3-a6a5-24678f9dd387,Mercer University-Macon,GA,Stephanie Morris,CONFIRMED_INTRO1,ACC 204,HIGH,High,https://adminapps.mercer.edu/classroomsched/default.aspx?C=M,adminapps.mercer.edu,Fall,2026
d51305bc-4b97-4bc3-a6a5-24678f9dd387,Mercer University-Macon,GA,Anna Barnes,CONFIRMED_INTRO1,ACC 204,HIGH,High,https://adminapps.mercer.edu/classroomsched/default.aspx?C=M,adminapps.mercer.edu,Fall,2026
d51305bc-4b97-4bc3-a6a5-24678f9dd387,Mercer University-Macon,GA,Dr. Lloyd Southern,LIKELY_INTRO1,ACC 204,HIGH,Medium,http://ssbea.mercer.edu/southern/syllabi/mgt%20498.a16%20-%20southern.pdf,ssbea.mercer.edu,Summer,2010
d523da51-d1e6-4787-b1f4-a00133b9e727,Carleton University,ON,Jasdeep Bajwa,CONFIRMED_INTRO1,,HIGH,High,https://sprott.carleton.ca/undergraduate-students-course-outlines/ug-fall-2025-course-outlines/,sprott.carleton.ca,Fall,2025
d523da51-d1e6-4787-b1f4-a00133b9e727,Carleton University,ON,Jasdeep Bajwa,CONFIRMED_INTRO1,,HIGH,High,https://sprott.carleton.ca/ug-winter-2026-course-outlines/,sprott.carleton.ca,,2025
d523da51-d1e6-4787-b1f4-a00133b9e727,Carleton University,ON,Devin Fraser,LIKELY_INTRO1,,HIGH,Medium,https://sprott.carleton.ca/wp-content/uploads/BUSI1004I-F22-D.-Fraser-3.pdf,sprott.carleton.ca,Fall,2022
d7abb1b4-197e-4556-88fd-b2fc800951a9,Binghamton University,NY,Sean M. Conrey,LIKELY_INTRO1,ACCT 211,HIGH,Medium,https://projectadvance.syracuse.edu/courses/eng181/,projectadvance.syracuse.edu,,
d819d191-8c86-4462-9344-50a90b1460fe,Prairie View A&M University,TX,Daniela Misheva,LIKELY_INTRO1,,HIGH,Medium,https://www.pvamu.edu/sites/hb2504/courses/Fall%202021/ACCT%202301-P05.pdf,pvamu.edu,Fall,2021
d819d191-8c86-4462-9344-50a90b1460fe,Prairie View A&M University,TX,BuRyung Brian Lee,LIKELY_INTRO1,,HIGH,Medium,https://www.pvamu.edu/sites/hb2504/courses/Fall%202018/ACCT%204343-P01.pdf,pvamu.edu,Fall,2018
d819d191-8c86-4462-9344-50a90b1460fe,Prairie View A&M University,TX,BuRyung Brian Lee,LIKELY_INTRO1,,HIGH,Medium,https://www.pvamu.edu/sites/hb2504/courses/Summer%202022/ACCT%205314-Y01.pdf,pvamu.edu,Summer,2022
d819d191-8c86-4462-9344-50a90b1460fe,Prairie View A&M University,TX,Limin “Priscilla” Zhu,LIKELY_INTRO1,,HIGH,Medium,https://www.pvamu.edu/sites/hb2504/courses/Spring%202023/ACCT%202301-P03.pdf,pvamu.edu,Spring,2023
dbaf817b-e5bd-427f-877b-32996eba63f7,Waseda University,JP,Frendy,LIKELY_INTRO1,,HIGH,Medium,https://info3.nucba.ac.jp/syllabus/syllabus_body.php?syllabuscode=NUC406_N20B,info3.nucba.ac.jp,,2020
dbaf817b-e5bd-427f-877b-32996eba63f7,Waseda University,JP,Bishnu Kumar Adhikary,CONFIRMED_INTRO1,,HIGH,High,https://syllabus.u-hyogo.ac.jp/slResult/2026/english/syllabusHtml/SyllabusHtml.2026.174170.html,syllabus.u-hyogo.ac.jp,Fall,2026
dbaf817b-e5bd-427f-877b-32996eba63f7,Waseda University,JP,Yoichiro TSUZUKI,CONFIRMED_INTRO1,,HIGH,High,https://syllabus.u-hyogo.ac.jp/slResult/2026/english/syllabusHtml/SyllabusHtml.2026.140130.html,syllabus.u-hyogo.ac.jp,Fall,2026
dbaf817b-e5bd-427f-877b-32996eba63f7,Waseda University,JP,Frendy,LIKELY_INTRO1,,HIGH,Medium,https://info3.nucba.ac.jp/syllabus/syllabus_body.php?syllabuscode=NUC407_N21A,info3.nucba.ac.jp,,2021
dc64b64b-d840-4bd0-98b2-d8b5e52a8b6d,Hawaii Pacific University,HI,Lauren Kelly,POSSIBLE_INTRO1,ACCT 2000,HIGH,Low,https://webapps.hpu.edu/cis/web/index.php/search,webapps.hpu.edu,,
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Kelli Blount,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://minutes.apps.austincc.edu/meeting/399,minutes.apps.austincc.edu,,
